Components,Pressure_kPa,Temperature_C,Speed_mms,Cells (e6/ml),Needle_um,Has_Cells,num_components,contains_alginate,contains_gelatin,contains_pcl,contains_gelatin_methacrylated,contains_hydroxyapatite,contains_hyaluronic_acid,contains_pluronic_f127,contains_plga,contains_methylcellulose,contains_beta_tricalcium_phosphate,contains_chitosan,contains_fibrinogen,contains_carbopol,contains_polypropylene_fumarate_ppf,contains_diethyl_fumarate_def,contains_diclofenac_sodium,contains_lactose,contains_polyplasdone,contains_gellan_gum,contains_laponite,contains_glycerol,contains_pegda,contains_collagen,contains_hyaluronic_acid_methacrylated,contains_hydroxypropyl_methylcellulose,alginate_conc,gelatin_conc,pcl_conc,gelatin_methacrylated_conc,hydroxyapatite_conc,hyaluronic_acid_conc,pluronic_f127_conc,plga_conc,methylcellulose_conc,beta_tricalcium_phosphate_conc,chitosan_conc,fibrinogen_conc,carbopol_conc,polypropylene_fumarate_ppf_conc,diethyl_fumarate_def_conc,diclofenac_sodium_conc,lactose_conc,polyplasdone_conc,gellan_gum_conc,laponite_conc,glycerol_conc,pegda_conc,collagen_conc,hyaluronic_acid_methacrylated_conc,hydroxypropyl_methylcellulose_conc,dominant_material_type,total_solid_content,has_synthetic_polymer,has_natural_polymer,volumetric_flow_rate,wall_shear_rate,specific_pressure,throughput_capacity,temp_stress,shear_stress_risk,resolution_capability,is_synthetic,data_origin,parent_real_id
,379.9484689588491,37.0,18.986807321056663,,317.4929413215598,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,0,0.0015031764843826216,478.41834168115,252763.54449581174,,,,,1,lhs_fallback,
,453.30375948193915,128.8750616510579,14.830080561285929,,203.64016326885206,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,1,1,0.00048301460716527973,582.5992614156557,938486.7750801814,,,,,1,lhs_fallback,
,727.6136089981354,80.59623021914497,6.981999664231151,,593.060513588355,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,0,0.0019287135147437644,94.1826261438327,377253.14111342246,,,,,1,lhs_fallback,
,59.18592548005217,37.0,16.720027715258134,,465.6170019014891,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,1,1,0.002846980775582396,287.27520215442837,20789.007498281135,,,,,1,lhs_fallback,
,576.2569496972884,21.351022110441292,9.170534027893282,,341.69550280434356,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,1,0,0.0008409361724970284,214.70656458227057,685255.6511281164,,,,,1,lhs_fallback,
,695.1625278077071,65.9327763712518,16.21185667391564,,298.5995259448249,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,1,0.0011352744521612027,434.34376051329383,612329.3923816808,,,,,1,lhs_fallback,
,534.7457917765192,151.1497847892828,12.473736824103492,,453.72599239195006,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0020168508229921845,219.93426329021892,265138.8593254089,,,,,1,lhs_fallback,
,413.1859812167547,37.0,18.453398908599997,,444.4462820818339,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,1,0.0028628909553882883,332.159797344415,144324.6855471062,,,,,1,lhs_fallback,
,740.5075001114823,37.0,6.004839029064907,,217.49258987270292,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,1,0.00022309003972784423,220.87511289554658,3319306.3289984693,,,,,1,lhs_fallback,
,442.282056661074,69.20320774943045,14.702822814472865,,326.47036903730833,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,0,0.001230773523780571,360.28560342147415,359352.62561538565,,,,,1,lhs_fallback,
,268.62516267836463,67.32130035025094,9.489151777278144,,279.59183128010136,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,1,0.000582594300775346,271.5143894796242,461083.6412872971,,,,,1,lhs_fallback,
,219.87985147300358,101.72829699938502,24.187596900107483,,409.18454364284526,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,1,0.003180687811134501,472.89363934894845,69129.63339993515,,,,,1,lhs_fallback,
,728.8356102472927,58.03956494584219,7.471589144374945,,249.057627671406,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,1,1,0.00036400098415968773,239.99547358343932,2002284.7181172299,,,,,1,lhs_fallback,
,544.580865635245,111.35379441704372,12.985335228162628,,380.99589517792845,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0014804155577561057,272.6608825891546,367856.5082119023,,,,,1,lhs_fallback,
,66.42058907824469,17.034825380315162,11.81047468430116,,305.35030047382463,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,0,0.0008648761832794642,309.42752922432567,76797.71227908839,,,,,1,lhs_fallback,
,103.02901347060545,87.19030583620267,19.645095319124724,,520.4518664717175,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,1,0.00417931554655213,301.9698262964876,24652.120106959293,,,,,1,lhs_fallback,
,67.66176502618166,37.0,7.937654482011304,,392.00044866171754,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.000957977260009858,161.992756356243,70629.75001696321,,,,,1,lhs_fallback,
,362.5521428324616,37.0,5.428107551808732,,204.97678933825432,1,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,0,0.00017912149198091854,211.85251127545718,2024045.885153738,,,,,1,lhs_fallback,
,356.9337197346534,83.73698522672639,1.4693542517379368,,584.0024665548092,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,1,0.00039359154283061205,20.128055165527893,906860.98158182,,,,,1,lhs_fallback,
,327.72648646213213,16.47819517397868,22.575001305294116,,512.1301645843096,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,0,0.004650272242940189,352.6447366463516,70474.67306564619,,,,,1,lhs_fallback,
,309.4432791086511,37.0,15.430117938908136,,517.3458578521872,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,1,0.0032435536025775596,238.60429027804096,95402.51884853285,,,,,1,lhs_fallback,
,106.13618930794377,85.51165716587784,13.629275082477116,,459.37779956702076,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0022589293319575697,237.35190925302584,46985.15390510829,,,,,1,lhs_fallback,
,603.7136895236018,37.0,12.158565766425939,,323.9161440079932,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,0,0.001001930084735061,300.2891971969819,602550.1141959687,,,,,1,lhs_fallback,
,215.71604220352296,37.0,18.553706764877585,,368.34266990176116,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Thermo-responsive,,0,0,0.0019770817773144132,402.9662015411451,109108.25013434321,,,,,1,lhs_fallback,
,59.42104677713115,37.0,22.360877119568283,,324.10850009839265,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,1,0.0018448436191203232,551.9355509729023,32209.241993217227,,,,,1,lhs_fallback,
,654.1464780107561,81.78099490536918,16.66366059691935,,502.9231982544361,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,0,0.0033102716159532507,265.06886651754303,197611.05923971863,,,,,1,lhs_fallback,
,624.5160956232755,144.26037342677859,12.047296292089245,,461.15383363216466,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,0,0.002012199883783892,208.99396428100064,310364.68607890134,,,,,1,lhs_fallback,
,736.3813500703362,37.0,7.21603031985849,,294.2014540602141,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,1,0.000490543878364498,196.2200933723246,1501149.8081999547,,,,,1,lhs_fallback,
,253.25268258603057,152.48853437411648,23.17540024891916,,460.7520720226524,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.003864129908497646,402.3925412873261,65539.36411137113,,,,,1,lhs_fallback,
,412.0800537774032,101.31582012833304,24.702759217940716,,291.0924126544525,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,0,0.0016439822264622457,678.8979882331793,250659.5244673968,,,,,1,lhs_fallback,
,478.56471084458985,37.0,4.696325938230173,,531.0905364631226,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,1,0,0.0010403638123586047,70.74237684099873,459997.0175458345,,,,,1,lhs_fallback,
,641.9695490721477,37.0,15.10881726398229,,282.59599543623006,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,1,1,0.0009476595784999301,427.7149231605526,677425.6138081986,,,,,1,lhs_fallback,
,212.5805437083807,53.32289019821903,24.481025388722486,,477.4222493293683,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,0,0.0043825289621950885,410.22009091923707,48506.35261872915,,,,,1,lhs_fallback,
,243.4766805791013,125.13444467414561,24.544312165545197,,338.9417434945423,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0022145774094787444,579.3163227955098,109942.67781939116,,,,,1,lhs_fallback,
,741.4214271122779,49.7222594331539,18.65027322700126,,292.18403523519765,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,1,0.001250512523122193,510.6445000128014,592893.5700440486,,,,,1,lhs_fallback,
,734.7764857950647,20.63617412566824,4.831726862348364,,563.4528563673357,1,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,1,0,0.0012047791047625836,68.60168319625572,609884.3124072514,,,,,1,lhs_fallback,
,211.1514133421823,74.44084960314677,23.918218344108837,,399.08442364642457,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,1,0,0.0029919081895205006,479.46180745072473,70574.13844035238,,,,,1,lhs_fallback,
,676.7868790169963,37.0,11.973002892245958,,238.9107563460645,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0005367405108082123,400.91960159674704,1260917.7143722442,,,,,1,lhs_fallback,
,112.50591913916428,119.78575992208083,16.634700989569666,,572.1560020502254,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,1,1,0.004276946290440715,232.58972313570578,26305.191880812534,,,,,1,lhs_fallback,
,559.1798350482267,159.10565590469758,24.641941761899854,,419.53884849854677,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,1,0,0.0034065061076803114,469.8862286593879,164150.49708468234,,,,,1,lhs_fallback,
,669.9740366606325,63.39644601591984,21.2233371784096,,282.3064489897645,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0013284498181732377,601.4268495036092,504327.3168230034,,,,,1,lhs_fallback,
,224.2527314854591,68.03755311782336,12.098510748930185,,271.41405409358475,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,1,1,0.000699981335891235,356.6067128965021,320369.1293151489,,,,,1,lhs_fallback,
,243.9509043810939,152.03020411498122,1.5852072140757656,,568.3442058148496,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.00040215992851406443,22.313340062150605,606600.2117173906,,,,,1,lhs_fallback,
,607.0029889025075,37.0,6.63661685739479,,437.83479442122143,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0009992109175481422,121.2624805630766,607481.7345973678,,,,,1,lhs_fallback,
,502.44927461565294,37.0,17.635411331981683,,272.8894445899619,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,1,0.0010314518279996533,516.9979116961985,487127.7299128428,,,,,1,lhs_fallback,
,122.8581876844119,37.62457239122715,23.236590449730233,,331.9624140576081,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,1,0,0.002011129855359992,559.9811990327888,61089.106836074236,,,,,1,lhs_fallback,
,459.4257950633018,141.6967093398476,6.158165745570524,,410.3624975226894,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,1,0,0.0008144727970373563,120.05318333558154,564076.826945766,,,,,1,lhs_fallback,
,573.0870042156273,37.0,0.705995325568421,,533.2409052755684,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,0,0.00015766620742698048,10.591765286223353,3634788.8287489195,,,,,1,lhs_fallback,
,238.25997306340608,25.514080138468337,8.636731503523832,,459.7905804257998,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,0,0.0014340339709755967,150.2724352337064,166146.55701270245,,,,,1,lhs_fallback,
,119.82940552027479,99.06703158755839,18.22657704573828,,582.5594120356508,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,0,0.004858200603776293,250.2965559826901,24665.383467645945,,,,,1,lhs_fallback,
,381.6251306937904,153.07398091380935,16.80434107395002,,207.64946494675522,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,0,0.0005690795794422185,647.4116867638182,670599.4625011424,,,,,1,lhs_fallback,
,517.0057512790951,37.0,3.2443449505428177,,367.6904352623958,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,0,0.00034449392723841633,70.58861418642495,1500764.4827271674,,,,,1,lhs_fallback,
,49.218232820792025,37.0,22.946477233821994,,435.7844756553078,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Ceramic,,1,1,0.003422546937694398,421.2444969409728,14380.582454002944,,,,,1,lhs_fallback,
,715.5742968932767,44.49709111443106,20.930967195665353,,432.36647441777035,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,0,0.003073146057170284,387.28195222655324,232847.39831232443,,,,,1,lhs_fallback,
,304.26130256116255,45.168758936888636,12.822735360591226,,577.2595629148029,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,0,0.0033559295328335894,177.7049495876039,90663.76660194414,,,,,1,lhs_fallback,
,262.1400962543927,115.42516406764828,11.095645118114456,,358.59178883210575,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,1,1,0.0011205806545486181,247.5381723935183,233932.1683433997,,,,,1,lhs_fallback,
,353.571922895978,56.57884461210935,13.195334886657605,,263.3352696152826,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0007186680833795611,400.86792979517855,491981.54070201033,,,,,1,lhs_fallback,
,371.49081389154617,39.31389591269879,1.6928308886675378,,561.9772676446817,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0004198952416145089,24.098211252908353,884720.5025297608,,,,,1,lhs_fallback,
,130.75439945596128,26.387185900894373,8.952357684042136,,377.8474207886322,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,0,0.0010038301399039565,189.5443878962224,130255.37289914265,,,,,1,lhs_fallback,
,500.1607146317961,44.285257647119046,21.565156082993976,,559.1811197043428,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,1,1,0.0052959940187148535,308.52480542003764,94441.31138045651,,,,,1,lhs_fallback,
,639.6094915685507,37.0,14.010439895480204,,495.99232849978944,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0027070206664245974,225.97832745460508,236277.9358221168,,,,,1,lhs_fallback,
,711.6034051811465,37.0,15.356974114281455,,558.3624746598664,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,0,0.0037603474972372807,220.0287388437581,189238.68511228677,,,,,1,lhs_fallback,
,305.3552649360326,37.0,8.010083481788492,,360.0643133957856,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0008156185289305146,177.97005138975962,374384.4453264027,,,,,1,lhs_fallback,
,72.60457328764241,138.62145729094158,6.24771219436865,,552.9393905127694,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,1,1,0.001500258014745005,90.39272234834117,48394.692232516136,,,,,1,lhs_fallback,
,196.2896947530154,37.0,1.8282600509662832,,432.9871941253675,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,1,0,0.0002692017972694746,33.77947465271877,729151.7649295727,,,,,1,lhs_fallback,
,518.9404260374582,37.0,9.999264062570562,,424.1865568369296,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0014130961743318792,188.58237853691975,367236.19257310906,,,,,1,lhs_fallback,
,594.7337796818725,69.67962735398844,9.35276643964956,,436.3007541842643,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.001398304959184701,171.49209233660167,425324.49767191097,,,,,1,lhs_fallback,
,19.51895962647832,68.93288352416164,8.571877628417493,,420.022699792604,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,0,0.0011877126118114778,163.2650299724044,16434.062414009368,,,,,1,lhs_fallback,
,750.6425910444184,52.810935726767006,19.83502894484659,,238.5844234036307,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,0,1,0.0008867616287361945,665.0903673494304,846497.7737212797,,,,,1,lhs_fallback,
,463.49393114809266,24.770296960342513,14.928718233684503,,267.2786729553499,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,0,0.000837608383081172,446.8359881504127,553353.3177996597,,,,,1,lhs_fallback,
,110.50208163434351,38.46574955495538,2.5965859260815063,,415.2448564601816,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,0,0.0003516422931129556,50.02515105652053,314244.8151253315,,,,,1,lhs_fallback,
,364.4944614843154,42.59638801111211,14.999424006989988,,353.2164042199613,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,1,1,0.001469759220838109,339.72200523060235,247995.86784058413,,,,,1,lhs_fallback,
,384.21983543650464,25.90175030036928,12.663162851242053,,355.23347644876276,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,0,1,0.001255046582497389,285.17947708045824,306139.6562128384,,,,,1,lhs_fallback,
,452.9629496014223,37.0,4.599257877665222,,330.74890546704046,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0003951613619594931,111.24469294864704,1146270.4781784206,,,,,1,lhs_fallback,
,75.21658595779745,56.301963367986026,21.379883977345834,,388.2672010498312,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0025313758669813233,440.51896198053913,29713.7051929741,,,,,1,lhs_fallback,
,303.39618247633985,37.0,15.350977625376107,,511.29871728934324,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,0,0.00315192101956563,240.18800460614077,96257.51544391038,,,,,1,lhs_fallback,
,109.65090358968055,28.929170098102784,22.52920934687183,,383.9073717862222,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.0026078867932122114,469.4717525870309,42045.86710942051,,,,,1,lhs_fallback,
,129.52683229773444,37.0,12.832328569138543,,479.9664895743194,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Synthetic_Polymer,,1,1,0.00232175925798263,213.8870700741101,55788.20287426226,,,,,1,lhs_fallback,
,534.0062972304762,37.0,10.641697182447997,,513.8265678589382,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.002206652213283948,165.68543003969842,241998.28682449218,,,,,1,lhs_fallback,
,380.7801872526578,102.19791059913223,13.663623656983651,,500.440810341046,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Natural_Polymer,,0,1,0.002687578822091869,218.42540571467575,141681.44295572172,,,,,1,lhs_fallback,
,273.17881476762796,32.660092317889024,14.40725379472709,,359.6286674867109,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Thermo-responsive,,0,0,0.0014634560882266596,320.49175849363985,186666.77483427388,,,,,1,lhs_fallback,
